19:31:24.756 | [master] | [pool-12-thread-1] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:56:49.934 | [master] | [ClusterSystem-akka.actor.default-dispatcher-7] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Node [akka.tcp://ClusterSystem@192.168.10.202:2551] is JOINING, roles [frontend, dc-default]
19:56:49.948 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:2551] to [Up]
19:56:49.957 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | com.example.MasterActor | [42mSELF[0m[44mRegister member Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
19:56:49.957 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | com.example.MasterActor | [34m[registerOnMemberUp] ...[0m
19:57:29.880 | [master] | [ClusterSystem-akka.actor.default-dispatcher-7] | INFO  | com.example.MasterActor | [34m[42mClusterStatus for [self: com.example.MasterActor@12f68e27]:[0m[0m
19:57:29.881 | [master] | [ClusterSystem-akka.actor.default-dispatcher-7] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
19:57:44.500 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Marked address [akka.tcp://ClusterSystem@192.168.10.202:2551] as [Leaving]
19:57:44.509 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberLeft(Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Leaving))[0m
19:57:44.870 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Exiting (leader), starting coordinated shutdown
19:57:44.871 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:2551] to [Exiting]
19:57:44.871 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Exiting completed
19:57:44.873 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberExited(Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Exiting))[0m
19:57:44.874 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Shutting down...
19:57:44.876 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | com.example.MasterActor | [34m[registerOnMemberRemoved] ...[0m
19:57:44.879 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Successfully shut down
19:57:44.881 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | INFO  | com.example.MasterActor | [31m[44mMember removed Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Removed) after Exiting[0m[0m
19:57:44.888 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [34m[postStop] cancel selfStatus Success(true)[0m
19:57:44.889 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [34m[postStop] unsubscribing cluster events...[0m
19:57:44.889 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Shutting down remote daemon.
19:57:44.889 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remote daemon shut down; proceeding with flushing remote transports.
19:57:44.904 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remoting shut down.
19:58:16.555 | [master] | [pool-12-thread-1] | INFO  | com.example.InitMaster | [41mHELLO 1[0m
19:58:16.895 | [master] | [pool-12-thread-1] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:58:16.929 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | using config without binds
19:58:16.931 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [34m---[ClusterConfig]-------------[0m
19:58:16.933 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | current=NodeConfig(192.168.10.202,2551,,)
19:58:16.933 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | name=ClusterSystem
19:58:16.934 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,2551,,)
19:58:16.935 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,5000,,)
19:58:16.935 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,3000,,)
19:58:16.935 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | roles=List(frontend)
19:58:16.935 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | seeds:
19:58:16.936 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:58:16.937 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:58:16.937 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:58:16.937 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [34m-------------------------------[0m
19:58:16.937 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [32m---[ActorSystemConfig]-------------[0m
19:58:16.938 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.hostname=Success(192.168.10.202)
19:58:16.940 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.port=Success(2551)
19:58:16.941 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.roles=Success([frontend])
19:58:16.942 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-hostname=Success()
19:58:16.943 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-port=Success()
19:58:16.944 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.seed-nodes=
19:58:16.945 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:58:16.945 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:58:16.946 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:58:16.946 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [32m-----------------------------------[0m
19:58:17.787 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | akka.event.slf4j.Slf4jLogger | Slf4jLogger started
19:58:18.082 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | akka.remote.Remoting | Starting remoting
19:58:18.556 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | akka.remote.Remoting | Remoting started; listening on addresses :[akka.tcp://ClusterSystem@192.168.10.202:2551]
19:58:18.581 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Starting up...
19:58:18.717 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Registered cluster JMX MBean [akka:type=Cluster,port=2551]
19:58:18.717 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Started up successfully
19:58:18.748 | [master] | [pool-12-thread-1] | INFO  | com.example.InitMaster | [41mHELLO 2[0m
19:58:18.748 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [45mCLIENT1[0m
19:58:18.749 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [45mCLIENT2[0m
19:58:18.752 | [master] | [pool-12-thread-1] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:58:18.752 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | using config without binds
19:58:18.753 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [34m---[ClusterConfig]-------------[0m
19:58:18.753 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | current=NodeConfig(192.168.10.202,2551,,)
19:58:18.754 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | name=ClusterSystem
19:58:18.754 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,2551,,)
19:58:18.754 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,5000,,)
19:58:18.754 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,3000,,)
19:58:18.754 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | roles=List(client)
19:58:18.755 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | seeds:
19:58:18.755 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:58:18.755 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:58:18.755 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:58:18.756 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [34m-------------------------------[0m
19:58:18.756 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [32m---[ActorSystemConfig]-------------[0m
19:58:18.756 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.hostname=Success(192.168.10.202)
19:58:18.757 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.port=Success(2551)
19:58:18.757 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.roles=Success([client])
19:58:18.781 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-hostname=Success()
19:58:18.790 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-port=Success()
19:58:18.791 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.seed-nodes=
19:58:18.791 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:58:18.791 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:58:18.791 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:58:18.791 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [32m-----------------------------------[0m
19:58:18.827 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Metrics collection has started successfully
19:58:18.840 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | akka.event.slf4j.Slf4jLogger | Slf4jLogger started
19:58:18.858 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | akka.remote.Remoting | Starting remoting
19:58:18.863 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | com.example.MasterActor | [34m[preStart] subscribing cluster events...[0m
19:58:18.874 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | com.example.MasterActor | [31munknown event: CurrentClusterState(TreeSet(), Set(), Set(), None, Map())[0m
19:58:18.906 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | ERROR | a.r.transport.netty.NettyTransport | failed to bind to /192.168.10.202:2551, shutting down Netty transport
19:58:18.958 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Shutting down remote daemon.
19:58:18.966 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remote daemon shut down; proceeding with flushing remote transports.
19:58:18.969 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | ERROR | akka.remote.Remoting | Remoting system has been terminated abrubtly. Attempting to shut down transports
19:58:18.974 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remoting shut down.
19:58:19.043 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | WARN  | a.r.transport.netty.NettyTransport | Remote connection to [null] failed with java.net.ConnectException: Connection refused: /192.168.10.202:5000
19:58:19.053 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | WARN  | a.remote.ReliableDeliverySupervisor | Association with remote system [akka.tcp://ClusterSystem@192.168.10.202:5000] has failed, address is now gated for [5000] ms. Reason: [Association failed with [akka.tcp://ClusterSystem@192.168.10.202:5000]] Caused by: [Connection refused: /192.168.10.202:5000]
19:58:19.058 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-1424677058] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [1] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:19.058 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.actor.LocalActorRef | Message [akka.remote.EndpointWriter$AckIdleCheckTimer$] from Actor[akka://ClusterSystem/system/endpointManager/reliableEndpointWriter-akka.tcp%3A%2F%2FClusterSystem%40192.168.10.202%3A5000-0/endpointWriter#-2047487038] to Actor[akka://ClusterSystem/system/endpointManager/reliableEndpointWriter-akka.tcp%3A%2F%2FClusterSystem%40192.168.10.202%3A5000-0/endpointWriter#-2047487038] was not delivered. [2] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:19.061 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | WARN  | a.r.transport.netty.NettyTransport | Remote connection to [null] failed with java.net.ConnectException: Connection refused: /192.168.10.202:3000
19:58:19.064 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | WARN  | a.remote.ReliableDeliverySupervisor | Association with remote system [akka.tcp://ClusterSystem@192.168.10.202:3000] has failed, address is now gated for [5000] ms. Reason: [Association failed with [akka.tcp://ClusterSystem@192.168.10.202:3000]] Caused by: [Connection refused: /192.168.10.202:3000]
19:58:19.065 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-1424677058] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [3] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:19.786 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-1424677058] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [4] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:19.787 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-1424677058] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [5] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:20.785 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-1424677058] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [6] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:20.786 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-1424677058] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [7] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:21.785 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-1424677058] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [8] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:21.786 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-1424677058] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [9] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:22.785 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-1424677058] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [10] dead letters encountered, no more dead letters will be logged. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:58:23.797 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Node [akka.tcp://ClusterSystem@192.168.10.202:2551] is JOINING, roles [frontend, dc-default]
19:58:23.812 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:2551] to [Up]
19:58:23.821 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | com.example.MasterActor | [42mSELF[0m[44mRegister member Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
19:58:23.822 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | com.example.MasterActor | [34m[registerOnMemberUp] ...[0m
19:59:03.794 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | com.example.MasterActor | [34m[42mClusterStatus for [self: com.example.MasterActor@3c438aab]:[0m[0m
19:59:03.795 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
19:59:48.794 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | com.example.MasterActor | [34m[42mClusterStatus for [self: com.example.MasterActor@3c438aab]:[0m[0m
19:59:48.795 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
20:00:33.794 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [34m[42mClusterStatus for [self: com.example.MasterActor@3c438aab]:[0m[0m
20:00:33.794 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
20:01:18.793 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | com.example.MasterActor | [34m[42mClusterStatus for [self: com.example.MasterActor@3c438aab]:[0m[0m
20:01:18.794 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
20:02:03.793 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | com.example.MasterActor | [34m[42mClusterStatus for [self: com.example.MasterActor@3c438aab]:[0m[0m
20:02:03.794 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
20:02:48.794 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [34m[42mClusterStatus for [self: com.example.MasterActor@3c438aab]:[0m[0m
20:02:48.794 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
20:03:12.850 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Marked address [akka.tcp://ClusterSystem@192.168.10.202:2551] as [Leaving]
20:03:12.853 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberLeft(Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Leaving))[0m
20:03:13.774 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Exiting (leader), starting coordinated shutdown
20:03:13.775 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:2551] to [Exiting]
20:03:13.778 | [master] | [ClusterSystem-akka.actor.default-dispatcher-15] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Exiting completed
20:03:13.778 | [master] | [ClusterSystem-akka.actor.default-dispatcher-15] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberExited(Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Exiting))[0m
20:03:13.780 | [master] | [ClusterSystem-akka.actor.default-dispatcher-15] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Shutting down...
20:03:13.781 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | com.example.MasterActor | [34m[registerOnMemberRemoved] ...[0m
20:03:13.786 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Successfully shut down
20:03:13.786 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | com.example.MasterActor | [31m[44mMember removed Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Removed) after Exiting[0m[0m
20:03:13.795 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | com.example.MasterActor | [34m[postStop] cancel selfStatus Success(true)[0m
20:03:13.796 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | com.example.MasterActor | [34m[postStop] unsubscribing cluster events...[0m
20:03:13.796 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Shutting down remote daemon.
20:03:13.797 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remote daemon shut down; proceeding with flushing remote transports.
20:03:13.814 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remoting shut down.
20:03:47.012 | [master] | [pool-12-thread-6] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
20:03:47.048 | [master] | [pool-12-thread-6] | INFO  | com.example.util.ClusterUtils$ | using config without binds
20:03:47.049 | [master] | [pool-12-thread-6] | INFO  | com.example.util.ClusterUtils$ | [34m---[ClusterConfig]-------------[0m
20:03:47.055 | [master] | [pool-12-thread-6] | INFO  | com.example.util.ClusterUtils$ | current=NodeConfig(192.168.10.202,2551,,)
20:03:47.055 | [master] | [pool-12-thread-6] | INFO  | com.example.util.ClusterUtils$ | name=ClusterSystem
20:03:47.056 | [master] | [pool-12-thread-6] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,2551,,)
20:03:47.057 | [master] | [pool-12-thread-6] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,5000,,)
20:03:47.057 | [master] | [pool-12-thread-6] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,3000,,)
20:03:47.057 | [master] | [pool-12-thread-6] | INFO  | com.example.util.ClusterUtils$ | roles=List(frontend)
